"D29668_01-AV967"	"D29669_02-AV968"	"D29670_03-AV971"	"D29671_04-AV972"	"D29672_05-AV974"	"D29673_06-AV996"	"D29675_08-AV583"	"D29676_09-AV584"	"D29677_10-AV587"	"D29678_11-AV588"	"D29679_12-AV596"	"D29680_13-AV597"	"D29683_16-AV816"	"D29684_17-AV817"	"D29685_18-AV863"	"D29686_19-AV864"	"D29691_24-AV580"	"D29692_25-AV608"	"D29699_32-AV572"	"D29700_33-AV586"	"D29701_34-AV589"	"D29702_35-AV590"	"D29703_36-AV591"	"D29704_37-AV598"	"D29707_40-AV521"	"D29708_41-AV527"	"D29709_42-AV541"	"D29710_43-AV542"	"D29711_44-AV543"	"D29712_45-AV571"	"D29715_48-AV551T"	"D29716_49-AV555T"	"D29717_50-AV555TA"	"D29718_51-AV612T"	"D29719_52-AV612TA"	"D29720_53-AV650T"	"D29721_54-AV650TA"	"D29722_55-AV717T"	"D29723_56-AV718T"	"D29733_66-AV604T"	"D29734_67-AV770T"	"D29735_68-AV791T"	"D29736_69-AV782.2T"	"D29737_70-AV794T"	"D29738_71-AV604TA"	"D29739_72-AV770TA"	"D29740_73-AV791TA"	"D29741_74-AV782.2TA"	"D29742_75-AV794TA"	"D29743_76-AV833T"	"D29746_79-AV567"	"D29747_80-AV568"	"D29748_81-AV570"	"D29749_82-AV579"	"D29750_83-AV814"	"D29751_84-AV803"	"D29752_85-AV865"	"D29753_86-AV866"	"D29758_91-AV609"	"D29759_92-AV610"	"D29760_93-AV611"	"D29761_94-AV802"
"Zotu103770; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu44671; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50902411755311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu1049; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	10.0686610337216	0	0	9.0575546957921	0	0	5.81972486482787	15	0	0	0	3.01804823510621	5.45111866145266	19.8811089483929	0	4.33311675902924	6.58842832824005	0	0	38.2839710300179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5871014132028	0	0	0	0	0
"Zotu80744; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930860366018867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu57614; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56774247075417	0	0	0	0	0
"Zotu57517; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26353617632966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu151; LachnospiraceaeNK4A136group"	0	0	1.51228491396559	69.3217503595222	5.62189731383883	126.814264805626	298.464034151547	132.598761233039	17.9797518459313	8.02463106486888	139.087912439594	81.5179922621289	43.4201497563488	21.2839183198895	27.1587160358634	56	307.101893075614	40.8361493123772	47.2147064072818	25.6534099984028	21.1987947945381	61.1344100163081	124.492107791554	43.3311675902924	44.5687798675062	14.7206054198431	13.7448522829006	121.012552106379	74.806017418844	62.8327057320913	12.2309484767412	0	0	4.99321765172201	2.59506969717778	10.704894209217	8.09997691825766	1.02256615617728	0	0	11.5332813400699	1.1882782039995	0	2.93086199542441	2.41946222791293	5.1629422900525	2.84878637117443	0	4.46481735267709	0	6.81355788401985	16.9688756454477	13.985986381131	164.088138939999	18.0948023620791	78.0338700721821	52.780663182057	306.970366264444	39.1237951343714	51.1663031214742	15.4097915024329	15.2200061368518
"Zotu101260; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	1.33743851081148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu1039; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	13.6646114029078	4.68103478784018	0	0	0	0	9.69954144137978	11	0	0	4.72147064072818	0	4.84543881018014	15.9048871587143	0	0	8.13864675841418	0	0	34.3235602338092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6774247075417	0	0	0	0	0
"Zotu998; LachnospiraceaeNK4A136group"	0	0	0	0	1.60625637538252	47.2180773212437	0	23.0018259281802	0	0	0	0	4.49173962996712	5.49262408255214	0	0	0	0	0	0	0	0	0	7.22186126504873	6.58842832824005	0	3.70053715308863	0	0	10.402765849684	0	0	0	0	0	0	0	0	0	0	3.84442711335662	0	0	0	0	1.10634477643982	1.22090844478904	0	0	0	1.20239256776821	0	0	0	0	0	0	0	0	0	0	0
"Zotu80978; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	1.49724654332237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu193; LachnospiraceaeNK4A136group"	0	0	0	2.21829601150471	2.40938456307378	0	7.39437922447528	23.0018259281802	3.59595036918627	2.67487702162296	16.9324415143854	0	40.4256566697041	28.1496984230797	6.46636096091985	11	8.54960726825207	0.494983628028815	10.1174370872747	11.3176808816483	135.672286685044	16.4019148824241	10.806606579128	16.6102809096121	0	36.2757776417562	16.3880931065354	7.9208215924175	13.4134927785513	32.0405188170267	0	0	16.499242404787	14.979652955166	12.1103252534963	19.0826375033868	8.4115144920368	3.06769846853185	0	0	8.32959207893934	11.090596570662	8.61834103624422	1.4654309977122	3.6291933418694	5.90050547434571	9.36029807671599	11.118927754168	0	2.90864311552374	22.845458787596	9.64140661673164	13.0535872890556	8.9040075393798	7.53950098419961	11.8034425319267	4.18064658867778	10.4740544919626	5.02264937535849	2.84257239563746	15.4097915024329	5.0733353789506
