"D29613_01-AV555"	"D29614_02-AV604"	"D29615_03-AV612"	"D29616_04-AV650"	"D29617_05-AV717"	"D29618_06-AV718"	"D29619_07-AV770"	"D29620_08-AV782.2"	"D29621_09-AV791"	"D29622_10-AV794"	"D29623_11-AV833"	"D29624_12-AV967"	"D29625_13-AV968"	"D29626_14-AV971"	"D29627_15-AV972"	"D29628_16-AV974"	"D29629_17-AV996"	"D29630_18-AV551"	"D29631_19-AV572"	"D29632_20-AV580"	"D29633_21-AV586"	"D29634_22-AV589"	"D29635_23-AV590"	"D29636_24-AV591"	"D29637_25-AV598"	"D29638_26-AV608"	"D29639_27-AV609"	"D29640_28-AV610"	"D29641_29-AV611"	"D29642_30-AV802"	"D29643_31-AV521"	"D29644_32-AV527"	"D29645_33-AV541"	"D29646_34-AV542"	"D29647_35-AV543"	"D29648_36-AV567"	"D29649_37-AV568"	"D29650_38-AV570"	"D29651_39-AV571"	"D29652_40-AV579"	"D29653_41-AV803"	"D29654_42-AV814"	"D29655_43-AV583"	"D29656_44-AV584"	"D29657_45-AV587"	"D29658_46-AV588"	"D29659_47-AV596"	"D29660_48-AV597"	"D29661_49-AV816"	"D29662_50-AV817"	"D29663_51-AV863"	"D29664_52-AV864"	"D29665_53-AV865"	"D29666_54-AV866"
"Zotu1049; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19408125518209	11.7857479054881	0	2.70215827338129	0	0	0	0	2.82730198159544	0	0	0	21.7763201532962	0	0	0	0	0	0	0	0	0	0	3.49525404801787	1.02886492039034	0	0	0	0	2.47074785182749	8.89708557167632	5.07700105985899	0
"Zotu151; LachnospiraceaeNK4A136group"	0	2.39116681587586	0	8.61035890823125	0	1.66075277731719	1.9041825095057	2	1.28966908451006	2.38328653690573	1.05464883647468	0	0	0	37.5637563756376	4.09471995974716	106.200343883334	2.9839718763034	30.5556946182728	209.863967506931	15.7846214459255	11.8181006441737	50.443001035489	84.4927511657482	13.0604316546763	23.6704929101958	23.2841330973943	31.2226572894887	11.8559269488755	16.9638118895726	49.4030827602561	13.3695216907675	9.36830917052846	77.1398459667612	40.8604918409561	6.5265999534559	9.24411628980157	7.87509828147815	26.3636082123061	227.629168378797	22.9740268501653	13.0267732521254	207.603305785124	69.8001613163413	11.8838637632607	5.48727957541517	43.3515684262193	38.0735502121641	15.5319362950545	15.0622501879774	13.5891131850512	20.7598663339114	14.7694576286807	108.023404069514
"Zotu1039; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47171375725493	16.9714769839029	0	4.05323741007194	0	0	0	0	0	15.6759781835428	0	0	17.7163282603088	0	0	0	0	0	0	0	0	0	0	8.38860971524288	3.77250470809793	4.91615724421043	4.86987270155587	0	0	6.17686962956872	13.5574637282687	5.07700105985899	0
"Zotu43941; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.638816251036418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu998; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0.952091254752852	0	0	0	0	0	0	0	0	2.51982766753672	28.3838756925428	1.4919859381517	0	0	0	2.55526500414567	0	0	2.25179856115108	0	0	0	0	0	0	0	0	0	0	1.86474284384454	0	0	0	0	0	0	0	13.2491046943055	0	2.05772984078069	0	0	0	4.75650005936127	0	0	0	0
"Zotu80416; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0.859779389673377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu80881; LachnospiraceaeNK4A136group"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.923091101792544	0
"Zotu193; LachnospiraceaeNK4A136group"	14.3986856516977	7.77129215159654	4.75052172263328	2.69073715882227	3.90614234644134	10.5181009230089	5.23650190114068	7	5.15867633804026	0	3.16394650942403	0	0	2.048680711802	4.20714071407141	0.944935375326268	0	1.79038312578204	8.22653316645807	6.78022048868545	0	81.1296638816251	13.6714675703662	8.91632047477745	10.358273381295	0	5.56038999340758	2.66534879300513	7.90395129925032	6.22006435950996	0	18.2716796440489	10.2199736405765	10.3345248185135	6.33049873592278	17.248871305562	3.69764651592063	6.75008424126699	20.1604062799988	18.3622973101116	7.77062672873237	12.3913208983632	8.99173553719008	10.340764639458	0	0	7.5976975592343	1.77086280056577	14.6923721709975	17.440500217658	9.05940879003412	3.81303667357557	1.84618220358509	7.43480918697057
"Zotu104055; GOTU152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675706672063685	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu94587; GOTU152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.851664470048042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu185; GOTU152"	19.1982475355969	24.5094598627275	2.85031303357997	1.07629486352891	5.85921351966201	0	51.412927756654	18	42.5590797888321	43.8524722790653	2.8123968972658	29.9386588112979	15.8386186853577	34.3154019226836	4.80816081608161	5.66961225195761	63.783990320321	0.59679437526068	8.61827284105131	25.50654374315	10.5230809639504	15.6509981503922	4.24286924597571	30.1456549385333	18.0143884892086	2.95881161377448	3.82276812046771	6.09222581258316	14.6787666986077	2.82730198159544	75.5297130661608	42.7824694104561	6.38748352536032	84.8907395806464	20.71799586302	11.6546427740284	4.15985233041071	21.9377737841177	12.4064038646146	56.6698485949995	5.74350671254132	29.2308082730618	3.96694214876033	20.3583803839329	1.74762702400893	10.2886492039034	21.8992459060283	9.73974540311174	60.0288348700754	20.6115002572322	2.8825391604654	8.47341483016793	2.30772775448136	2.62405030128373
"Zotu39251; GOTU152"	0	0	0	0	1.30204744881378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu27999; GOTU152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.738180344179533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu15936; GOTU152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.885431400282885	0	0	0	0	0	0
"Zotu39715; GOTU152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.849173378550233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu15800; GOTU152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27376006782535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu80381; GOTU152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1291358998929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu103935; GOTU152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645735284636709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu103942; GOTU152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645735284636709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Zotu1433; GOTU152"	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27749670507206	9.22725430224417	0	0	0	0	0	0	0.675706672063685	0	0	0	0	0	0	0	0	0	0	2.11835370754198	0.923091101792544	0
